season,event,session,team,driver,fastest_laptime
2016,10_09Suz,P2,Renault,PAL,94.76
2016,10_09Suz,P2,Toro Rosso,KVY,94.305
2016,10_09Suz,P2,Toro Rosso,SAI,94.086
2016,10_09Suz,P2,Sauber,ERI,96.318
2016,10_09Suz,P2,Sauber,NAS,94.824
2016,10_09Suz,P2,McLaren,ALO,93.985
2016,10_09Suz,P2,McLaren,BUT,94.398
2016,10_09Suz,P2,Manor,OCO,95.4
2016,10_09Suz,P2,Manor,WEH,95.292
2016,10_09Suz,P2,Haas,GRO,94.241
2016,10_09Suz,P2,Haas,GUT,94.643
2016,10_09Suz,P3,Mercedes AMG,ROS,92.092
2016,10_09Suz,P3,Mercedes AMG,HAM,93.284
2016,10_09Suz,P3,Ferrari,VET,92.731
2016,10_09Suz,P3,Ferrari,RAI,93.011
2016,10_09Suz,P3,Williams,MAS,93.271
2016,10_09Suz,P3,Williams,BOT,93.865
2016,10_09Suz,P3,Red Bull,RIC,92.394
2016,10_09Suz,P3,Red Bull,VER,92.784
2016,10_09Suz,P3,Force India,PER,93.921
2016,10_09Suz,P3,Force India,HUL,93.646
2016,10_09Suz,P3,Renault,MAG,93.639
2016,10_09Suz,P3,Renault,PAL,93.639
2016,10_09Suz,P3,Toro Rosso,KVY,94.037
2016,10_09Suz,P3,Toro Rosso,SAI,116.323
2016,10_09Suz,P3,Sauber,ERI,94.544
2016,10_09Suz,P3,Sauber,NAS,94.388
2016,10_09Suz,P3,McLaren,ALO,93.714
2016,10_09Suz,P3,McLaren,BUT,94.548
2016,10_09Suz,P3,Manor,OCO,95.23
2016,10_09Suz,P3,Manor,WEH,97.256
2016,10_09Suz,P3,Haas,GRO,94.272
2016,10_09Suz,P3,Haas,GUT,93.787
2016,10_09Suz,Qu,Mercedes AMG,ROS,91.858
2016,10_09Suz,Qu,Mercedes AMG,HAM,92.218
2016,10_09Suz,Qu,Ferrari,VET,91.659
2016,10_09Suz,Qu,Ferrari,RAI,91.674
2016,10_09Suz,Qu,Williams,MAS,92.562
2016,10_09Suz,Qu,Williams,BOT,92.383
2016,10_09Suz,Qu,Red Bull,RIC,92.538
2016,10_09Suz,Qu,Red Bull,VER,92.487
2016,10_09Suz,Qu,Force India,PER,92.682
2016,10_09Suz,Qu,Force India,HUL,92.448
2016,10_09Suz,Qu,Renault,MAG,93.023
2016,10_09Suz,Qu,Renault,PAL,92.796
2016,10_09Suz,Qu,Toro Rosso,KVY,92.645
2016,10_09Suz,Qu,Toro Rosso,SAI,92.789
2016,10_09Suz,Qu,Sauber,ERI,93.222
2016,10_09Suz,Qu,Sauber,NAS,93.332
2016,10_09Suz,Qu,McLaren,ALO,92.819
2016,10_09Suz,Qu,McLaren,BUT,92.851
2016,10_09Suz,Qu,Manor,OCO,93.353
2016,10_09Suz,Qu,Manor,WEH,93.561
2016,10_09Suz,Qu,Haas,GRO,92.458
2016,10_09Suz,Qu,Haas,GUT,92.62
2016,10_09Suz,Race,Mercedes AMG,ROS,96.049
2016,10_09Suz,Race,Mercedes AMG,HAM,95.152
2016,10_09Suz,Race,Ferrari,VET,95.118
2016,10_09Suz,Race,Ferrari,RAI,95.99
2016,10_09Suz,Race,Williams,MAS,97.785
2016,10_09Suz,Race,Williams,BOT,97.844
2016,10_09Suz,Race,Red Bull,RIC,95.511
2016,10_09Suz,Race,Red Bull,VER,96.386
2016,10_09Suz,Race,Force India,PER,96.756
2016,10_09Suz,Race,Force India,HUL,97.351
2016,10_09Suz,Race,Renault,MAG,98.036
2016,10_09Suz,Race,Renault,PAL,97.978
2016,10_09Suz,Race,Toro Rosso,KVY,97.597
2016,10_09Suz,Race,Toro Rosso,SAI,97.723
2016,10_09Suz,Race,Sauber,ERI,98.496
2016,10_09Suz,Race,Sauber,NAS,98.544
2016,10_09Suz,Race,McLaren,ALO,98.208
2016,10_09Suz,Race,McLaren,BUT,97.177
2016,10_09Suz,Race,Manor,OCO,98.38
2016,10_09Suz,Race,Manor,WEH,98
2016,10_09Suz,Race,Haas,GRO,97.02
2016,10_09Suz,Race,Haas,GUT,97.775
2016,10_02Sep,Q2,Mercedes AMG,ROS,93.609
2016,10_02Sep,Q2,Mercedes AMG,HAM,93.046
2016,10_02Sep,Q2,Ferrari,VET,93.972
2016,10_02Sep,Q2,Ferrari,RAI,93.903
2016,10_02Sep,Q2,Williams,MAS,94.422
2016,10_02Sep,Q2,Williams,BOT,94.577
2016,10_02Sep,Q2,Red Bull,RIC,93.888
2016,10_02Sep,Q2,Red Bull,VER,93.775
2016,10_02Sep,Q2,Force India,PER,94.538
2016,10_02Sep,Q2,Force India,HUL,94.441
2016,10_02Sep,Q2,Renault,MAG,95.277
2016,10_02Sep,Q2,Toro Rosso,KVY,95.369
2016,10_02Sep,Q2,Toro Rosso,SAI,95.374
2016,10_02Sep,Q2,McLaren,BUT,94.431
2016,10_02Sep,Q2,Haas,GRO,95.001
2016,10_02Sep,Q2,Haas,GUT,95.097
2016,10_02Sep,Q3,Mercedes AMG,ROS,93.264
2016,10_02Sep,Q3,Mercedes AMG,HAM,92.85
2016,10_02Sep,Q3,Ferrari,VET,93.584
2016,10_02Sep,Q3,Ferrari,RAI,93.632
2016,10_02Sep,Q3,Williams,MAS,94.671
2016,10_02Sep,Q3,Red Bull,RIC,93.467
2016,10_02Sep,Q3,Red Bull,VER,93.42
2016,10_02Sep,Q3,Force India,PER,94.319
2016,10_02Sep,Q3,Force India,HUL,94.489
2016,10_02Sep,Q3,McLaren,BUT,94.518
2016,10_09Suz,Q2,Mercedes AMG,ROS,90.714
2016,10_09Suz,Q2,Mercedes AMG,HAM,91.129
2016,10_09Suz,Q2,Ferrari,VET,91.227
2016,10_09Suz,Q2,Ferrari,RAI,91.406
2016,10_09Suz,Q2,Williams,MAS,92.38
2016,10_09Suz,Q2,Williams,BOT,92.315
2016,10_09Suz,Q2,Red Bull,RIC,91.719
2016,10_09Suz,Q2,Red Bull,VER,91.489
2016,10_09Suz,Q2,Force India,PER,92.237
2016,10_09Suz,Q2,Force India,HUL,92.2
2016,10_09Suz,Q2,Renault,PAL,92.807
2016,10_09Suz,Q2,Toro Rosso,KVY,92.623
2016,10_09Suz,Q2,Toro Rosso,SAI,92.685
2016,10_09Suz,Q2,McLaren,ALO,92.689
2016,10_09Suz,Q2,Haas,GRO,92.176
2016,10_09Suz,Q2,Haas,GUT,92.155
2016,10_09Suz,Q3,Mercedes AMG,ROS,90.647
2016,10_09Suz,Q3,Mercedes AMG,HAM,90.66
2016,10_09Suz,Q3,Ferrari,VET,91.028
2016,10_09Suz,Q3,Ferrari,RAI,90.949
2016,10_09Suz,Q3,Red Bull,RIC,91.24
2016,10_09Suz,Q3,Red Bull,VER,91.178
2016,10_09Suz,Q3,Force India,PER,91.961
2016,10_09Suz,Q3,Force India,HUL,92.142
2016,10_09Suz,Q3,Haas,GRO,91.961
2016,10_09Suz,Q3,Haas,GUT,92.547
2016,10_23Aus,P1,Mercedes AMG,ROS,97.743
2016,10_23Aus,P1,Mercedes AMG,HAM,97.428
2016,10_23Aus,P1,Ferrari,VET,99.988
2016,10_23Aus,P1,Ferrari,RAI,99.407
2016,10_23Aus,P1,Williams,MAS,100.191
2016,10_23Aus,P1,Williams,BOT,99.776
2016,10_23Aus,P1,Red Bull,RIC,99.963
2016,10_23Aus,P1,Red Bull,VER,99.379
2016,10_23Aus,P1,Force India,HUL,99.712
2016,10_23Aus,P1,Force India,CEL,101.422
2016,10_23Aus,P1,Renault,MAG,101.942
2016,10_23Aus,P1,Renault,PAL,102.332
2016,10_23Aus,P1,Toro Rosso,KVY,100.131
2016,10_23Aus,P1,Toro Rosso,SAI,100.14
2016,10_23Aus,P1,Sauber,ERI,101.17
2016,10_23Aus,P1,Sauber,NAS,100.287
2016,10_23Aus,P1,McLaren,ALO,100.362
2016,10_23Aus,P1,McLaren,BUT,101.663
2016,10_23Aus,P1,Manor,OCO,103.874
2016,10_23Aus,P1,Manor,KIN,102.012
2016,10_23Aus,P1,Haas,GRO,100.826
2016,10_23Aus,P1,Haas,GUT,100.97
2016,10_23Aus,P2,Mercedes AMG,ROS,97.358
2016,10_23Aus,P2,Mercedes AMG,HAM,97.649
2016,10_23Aus,P2,Ferrari,VET,98.178
2016,10_23Aus,P2,Ferrari,RAI,98.865
2016,10_23Aus,P2,Williams,MAS,99.281
2016,10_23Aus,P2,Williams,BOT,99.197
2016,10_23Aus,P2,Red Bull,RIC,97.552
2016,10_23Aus,P2,Red Bull,VER,98.258
2016,10_23Aus,P2,Force India,PER,98.568
2016,10_23Aus,P2,Force India,HUL,98.508
2016,10_23Aus,P2,Renault,MAG,99.159
2016,10_23Aus,P2,Renault,PAL,99.455
2016,10_23Aus,P2,Toro Rosso,KVY,99.202
2016,10_23Aus,P2,Toro Rosso,SAI,98.971
2016,10_23Aus,P2,Sauber,ERI,100.219
2016,10_23Aus,P2,Sauber,NAS,99.189
2016,10_23Aus,P2,McLaren,ALO,98.801
2016,10_23Aus,P2,McLaren,BUT,98.713
2016,10_23Aus,P2,Manor,OCO,100.086
2016,10_23Aus,P2,Manor,WEH,101.131
2016,10_23Aus,P2,Haas,GRO,99.554
2016,10_23Aus,P2,Haas,GUT,100.114
2016,10_23Aus,P3,Mercedes AMG,ROS,97.784
2016,10_23Aus,P3,Mercedes AMG,HAM,97.483
2016,10_23Aus,P3,Ferrari,VET,97.894
2016,10_23Aus,P3,Ferrari,RAI,97.284
2016,10_23Aus,P3,Williams,MAS,98.607
2016,10_23Aus,P3,Williams,BOT,98.188
2016,10_23Aus,P3,Red Bull,RIC,97.032
2016,10_23Aus,P3,Red Bull,VER,96.766
2016,10_23Aus,P3,Force India,PER,98.512
2016,10_23Aus,P3,Force India,HUL,97.948
2016,10_23Aus,P3,Renault,MAG,99.105
2016,10_23Aus,P3,Renault,PAL,98.528
2016,10_23Aus,P3,Toro Rosso,KVY,98.691
2016,10_23Aus,P3,Toro Rosso,SAI,98.71
2016,10_23Aus,P3,Sauber,ERI,99.239
2016,10_23Aus,P3,Sauber,NAS,99.509
2016,10_23Aus,P3,McLaren,ALO,98.452
2016,10_23Aus,P3,McLaren,BUT,98.212
2016,10_23Aus,P3,Manor,OCO,99.771
2016,10_23Aus,P3,Manor,WEH,101.427
2016,10_23Aus,P3,Haas,GRO,99.097
2016,10_23Aus,P3,Haas,GUT,98.939
2016,10_23Aus,Qu,Mercedes AMG,ROS,96.397
2016,10_23Aus,Qu,Mercedes AMG,HAM,96.296
2016,10_23Aus,Qu,Ferrari,VET,97.151
2016,10_23Aus,Qu,Ferrari,RAI,96.985
2016,10_23Aus,Qu,Williams,MAS,97.402
2016,10_23Aus,Qu,Williams,BOT,97.456
2016,10_23Aus,Qu,Red Bull,RIC,96.759
2016,10_23Aus,Qu,Red Bull,VER,96.613
2016,10_23Aus,Qu,Force India,PER,97.345
2016,10_23Aus,Qu,Force India,HUL,96.95
2016,10_23Aus,Qu,Renault,MAG,98.317
2016,10_23Aus,Qu,Renault,PAL,98.084
2016,10_23Aus,Qu,Toro Rosso,KVY,97.844
2016,10_23Aus,Qu,Toro Rosso,SAI,97.744
2016,10_23Aus,Qu,Sauber,ERI,98.04
2016,10_23Aus,Qu,Sauber,NAS,98.583
2016,10_23Aus,Qu,McLaren,ALO,97.913
2016,10_23Aus,Qu,McLaren,BUT,98.327
2016,10_23Aus,Qu,Manor,OCO,98.806
2016,10_23Aus,Qu,Manor,WEH,98.548
2016,10_23Aus,Qu,Haas,GRO,98.308
2016,10_23Aus,Qu,Haas,GUT,98.053
2016,10_23Aus,Race,Mercedes AMG,ROS,101.897
2016,10_23Aus,Race,Mercedes AMG,HAM,102.386
2016,10_23Aus,Race,Ferrari,VET,99.877
2016,10_23Aus,Race,Ferrari,RAI,101.841
2016,10_23Aus,Race,Williams,MAS,103.414
2016,10_23Aus,Race,Williams,BOT,104.977
2016,10_23Aus,Race,Red Bull,RIC,102.555
2016,10_23Aus,Race,Red Bull,VER,102.424
2016,10_23Aus,Race,Force India,PER,103.925
2016,10_23Aus,Race,Force India,HUL,NULL
2016,10_23Aus,Race,Renault,MAG,102.475
2016,10_23Aus,Race,Renault,PAL,104.724
2016,10_23Aus,Race,Toro Rosso,KVY,104.73
2016,10_23Aus,Race,Toro Rosso,SAI,102.832
2016,10_23Aus,Race,Sauber,ERI,105.14
2016,10_23Aus,Race,Sauber,NAS,104.117
2016,10_23Aus,Race,McLaren,ALO,103.502
2016,10_23Aus,Race,McLaren,BUT,104.468
2016,10_23Aus,Race,Manor,OCO,103.585
2016,10_23Aus,Race,Manor,WEH,105.451
2016,10_23Aus,Race,Haas,GRO,104.335
2016,10_23Aus,Race,Haas,GUT,105.364
2016,10_30Mex,P1,Mercedes AMG,ROS,81.673
2016,10_30Mex,P1,Mercedes AMG,HAM,80.914
2016,10_30Mex,P1,Ferrari,VET,80.993
2016,10_30Mex,P1,Ferrari,RAI,81.072
2016,10_30Mex,P1,Williams,MAS,81.836
2016,10_30Mex,P1,Williams,BOT,81.447
2016,10_30Mex,P1,Red Bull,RIC,81.727
2016,10_30Mex,P1,Red Bull,VER,82.877
2016,10_30Mex,P1,Force India,PER,81.2
2016,10_30Mex,P1,Force India,HUL,81.409
2016,10_30Mex,P1,Renault,MAG,83.556
2016,10_30Mex,P1,Renault,PAL,84.097
2016,10_30Mex,P1,Toro Rosso,KVY,82.215
2016,10_30Mex,P1,Toro Rosso,SAI,82.563
2016,10_30Mex,P1,Sauber,ERI,82.723
2016,10_30Mex,P1,Sauber,NAS,83.089
2016,10_30Mex,P1,McLaren,ALO,83.089
